tankName,product,capacity,densityStatus,denFloatHeight,waterDip_cm,water_ltr,density_15C_kgm3,density_kgm3,dip_cm,grossVolume_ltr,netVolume_ltr,temperature_C,ullage_ltr,todaysSale_ltr,todaysDelivery_ltr,timestamp,product_encoded,threat_severity,threat_reason
Tank 1,EBMS,15000,OK,0.0,0.47,1.6,760.84,760.84,69.34,14858.42,14858.42,31.09,141.58,112.45,126.12,2025-08-11T05:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.44,3.72,760.84,760.84,69.25,14838.93,14838.93,29.86,161.07,148.28,128.79,2025-08-11T05:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.02,4.5,760.84,760.84,69.44,14879.35,14879.35,34.31,120.65,35.43,75.85,2025-08-11T05:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.17,2.92,760.84,760.84,69.79,14955.82,14955.82,30.38,44.18,115.36,191.83,2025-08-11T05:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,2.4,760.84,760.84,69.74,14944.77,14944.77,34.58,55.23,146.38,135.33,2025-08-11T06:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.21,1.05,760.84,760.84,70.0,15000.0,15000.0,30.81,0.0,108.92,181.23,2025-08-11T06:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.44,5.03,760.84,760.84,70.0,15000.0,15000.0,30.7,0.0,16.54,24.41,2025-08-11T06:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.24,4.64,760.84,760.84,70.0,15000.0,15000.0,34.07,0.0,33.08,111.55,2025-08-11T06:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.4,0.61,760.84,760.84,70.0,15000.0,15000.0,31.43,0.0,82.77,169.85,2025-08-11T07:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.22,6.05,760.84,760.84,69.98,14996.74,14996.74,31.5,3.26,76.35,73.09,2025-08-11T07:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.02,8.51,760.84,760.84,70.0,15000.0,15000.0,31.44,0.0,63.62,164.51,2025-08-11T07:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.21,2.35,760.84,760.84,70.0,15000.0,15000.0,28.5,0.0,3.58,108.95,2025-08-11T07:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.32,1.63,760.84,760.84,69.9,14977.77,14977.77,31.98,22.23,94.66,72.43,2025-08-11T08:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.45,1.48,760.84,760.84,69.97,14993.24,14993.24,34.23,6.76,90.52,105.99,2025-08-11T08:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.05,7.55,760.84,760.84,69.65,14925.97,14925.97,32.1,74.03,107.39,40.12,2025-08-11T08:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.28,5.3,760.84,760.84,69.4,14872.02,14872.02,31.99,127.98,67.14,13.19,2025-08-11T08:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.42,7.51,760.84,760.84,69.56,14905.6,14905.6,31.74,94.4,72.56,106.14,2025-08-11T09:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.49,6.76,760.84,760.84,69.37,14865.58,14865.58,34.41,134.42,107.78,67.76,2025-08-11T09:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.46,2.42,760.84,760.84,69.21,14831.34,14831.34,33.5,168.66,82.66,48.42,2025-08-11T09:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.38,5.5,760.84,760.84,68.94,14773.49,14773.49,31.48,226.51,90.83,32.98,2025-08-11T09:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.08,1.47,760.84,760.84,68.4,14657.25,14657.25,32.39,342.75,118.1,1.86,2025-08-11T10:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.07,5.71,760.84,760.84,68.67,14714.51,14714.51,29.05,285.49,78.39,135.65,2025-08-11T10:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.48,6.09,760.84,760.84,68.63,14706.75,14706.75,31.93,293.25,60.49,52.73,2025-08-11T10:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.47,0.16,760.84,760.84,69.24,14836.99,14836.99,33.81,163.01,40.16,170.4,2025-08-11T10:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.06,4.77,760.84,760.84,69.59,14912.45,14912.45,31.16,87.55,68.73,144.19,2025-08-11T11:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.12,0.11,760.84,760.84,70.0,15000.0,15000.0,33.89,0.0,39.04,174.81,2025-08-11T11:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,3.84,760.84,760.84,70.0,15000.0,15000.0,28.86,0.0,81.11,84.86,2025-08-11T11:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.46,1.18,760.84,760.84,70.0,15000.0,15000.0,30.84,0.0,17.29,97.67,2025-08-11T11:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.28,9.29,760.84,760.84,70.0,15000.0,15000.0,33.73,0.0,25.91,106.11,2025-08-11T12:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.02,3.82,760.84,760.84,70.0,15000.0,15000.0,32.52,0.0,9.73,38.34,2025-08-11T12:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,0.84,760.84,760.84,69.84,14964.8,14964.8,33.26,35.2,105.3,70.1,2025-08-11T12:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.36,5.36,760.84,760.84,70.0,15000.0,15000.0,28.89,0.0,66.08,150.92,2025-08-11T12:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.29,4.31,760.84,760.84,70.0,15000.0,15000.0,29.04,0.0,88.03,174.27,2025-08-11T13:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.15,6.35,760.84,760.84,70.0,15000.0,15000.0,30.57,0.0,134.5,140.44,2025-08-11T13:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.46,3.28,760.84,760.84,70.0,15000.0,15000.0,33.45,0.0,129.33,198.93,2025-08-11T13:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.14,5.75,760.84,760.84,70.0,15000.0,15000.0,28.75,0.0,131.24,199.72,2025-08-11T13:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.43,8.76,760.84,760.84,70.0,15000.0,15000.0,30.32,0.0,27.11,135.67,2025-08-11T14:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.25,3.94,760.84,760.84,69.68,14931.14,14931.14,32.35,68.86,137.34,68.48,2025-08-11T14:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,5.16,760.84,760.84,70.0,15000.0,15000.0,31.73,0.0,47.91,158.77,2025-08-11T14:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.48,4.51,760.84,760.84,69.97,14992.9,14992.9,32.24,7.1,139.63,132.53,2025-08-11T14:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.04,0.1,760.84,760.84,70.0,15000.0,15000.0,29.41,0.0,6.52,115.01,2025-08-11T15:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.47,7.9,760.84,760.84,69.94,14988.16,14988.16,32.14,11.84,93.19,81.35,2025-08-11T15:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,3.89,760.84,760.84,70.0,15000.0,15000.0,32.87,0.0,20.84,37.58,2025-08-11T15:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.33,4.08,760.84,760.84,70.0,15000.0,15000.0,32.27,0.0,44.91,186.81,2025-08-11T15:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,4.99,760.84,760.84,69.78,14953.42,14953.42,31.87,46.58,105.04,58.46,2025-08-11T16:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.06,7.96,760.84,760.84,70.0,15000.0,15000.0,32.31,0.0,8.15,181.72,2025-08-11T16:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,5.89,760.84,760.84,69.88,14973.85,14973.85,30.83,26.15,39.27,13.12,2025-08-11T16:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.18,6.64,760.84,760.84,69.73,14942.44,14942.44,32.14,57.56,73.08,41.67,2025-08-11T16:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.17,8.01,760.84,760.84,69.76,14949.07,14949.07,31.64,50.93,84.85,91.48,2025-08-11T17:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.12,7.58,760.84,760.84,69.92,14983.14,14983.14,32.42,16.86,7.9,41.97,2025-08-11T17:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.31,3.0,760.84,760.84,70.0,15000.0,15000.0,34.34,0.0,109.85,158.95,2025-08-11T17:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.21,8.79,760.84,760.84,70.0,15000.0,15000.0,34.52,0.0,80.85,177.61,2025-08-11T17:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.08,6.55,760.84,760.84,70.0,15000.0,15000.0,33.51,0.0,16.56,179.52,2025-08-11T18:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.47,6.22,760.84,760.84,70.0,15000.0,15000.0,28.5,0.0,11.73,146.22,2025-08-11T18:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.42,3.97,760.84,760.84,69.81,14958.5,14958.5,34.87,41.5,63.09,21.59,2025-08-11T18:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.24,0.22,760.84,760.84,69.82,14961.87,14961.87,34.21,38.13,106.21,109.58,2025-08-11T18:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.02,4.4,760.84,760.84,69.55,14904.5,14904.5,29.08,95.5,65.49,8.12,2025-08-11T19:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.33,1.28,760.84,760.84,69.61,14916.53,14916.53,33.03,83.47,74.34,86.37,2025-08-11T19:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.15,5.94,760.84,760.84,69.42,14876.53,14876.53,31.93,123.47,76.35,36.35,2025-08-11T19:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.21,6.27,760.84,760.84,69.59,14911.3,14911.3,32.78,88.7,123.01,157.78,2025-08-11T19:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.28,4.61,760.84,760.84,69.52,14896.84,14896.84,34.52,103.16,93.28,78.82,2025-08-11T20:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.38,9.96,760.84,760.84,69.38,14868.14,14868.14,28.26,131.86,144.88,116.18,2025-08-11T20:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.16,3.47,760.84,760.84,68.92,14769.11,14769.11,33.23,230.89,117.35,18.32,2025-08-11T20:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.44,1.36,760.84,760.84,69.49,14891.36,14891.36,31.52,108.64,17.78,140.03,2025-08-11T20:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.31,9.27,760.84,760.84,68.86,14755.0,14755.0,28.64,245.0,140.84,4.48,2025-08-11T21:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.1,3.09,760.84,760.84,69.05,14795.5,14795.5,33.86,204.5,86.55,127.05,2025-08-11T21:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.44,1.51,760.84,760.84,69.36,14862.23,14862.23,29.43,137.77,34.4,101.13,2025-08-11T21:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.05,6.22,760.84,760.84,69.6,14913.76,14913.76,28.18,86.24,102.83,154.36,2025-08-11T21:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.04,6.27,760.84,760.84,70.0,15000.0,15000.0,31.72,0.0,53.7,192.67,2025-08-11T22:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.05,4.78,760.84,760.84,70.0,15000.0,15000.0,32.5,0.0,120.87,144.72,2025-08-11T22:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.13,5.73,760.84,760.84,70.0,15000.0,15000.0,29.99,0.0,97.94,127.36,2025-08-11T22:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.24,8.93,760.84,760.84,70.0,15000.0,15000.0,32.52,0.0,93.09,102.06,2025-08-11T22:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.47,5.23,760.84,760.84,69.61,14916.81,14916.81,31.74,83.19,83.99,0.8,2025-08-11T23:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,1.45,760.84,760.84,69.45,14881.13,14881.13,28.44,118.87,96.4,60.72,2025-08-11T23:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.44,8.82,760.84,760.84,69.4,14870.64,14870.64,28.17,129.36,95.63,85.14,2025-08-11T23:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.29,5.72,760.84,760.84,69.57,14908.08,14908.08,28.89,91.92,68.31,105.75,2025-08-11T23:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.06,7.91,760.84,760.84,69.8,14956.68,14956.68,30.54,43.32,136.88,185.48,2025-08-12T00:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.1,6.24,760.84,760.84,69.79,14955.94,14955.94,28.69,44.06,56.15,55.41,2025-08-12T00:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.24,1.82,760.84,760.84,69.78,14952.61,14952.61,28.01,47.39,56.44,53.11,2025-08-12T00:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,7.1,760.84,760.84,69.95,14989.96,14989.96,34.47,10.04,32.92,70.27,2025-08-12T00:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,9.15,760.84,760.84,69.93,14984.22,14984.22,28.06,15.78,134.13,128.39,2025-08-12T01:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.46,1.91,760.84,760.84,69.7,14936.26,14936.26,32.23,63.74,129.78,81.82,2025-08-12T01:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.07,6.22,760.84,760.84,70.0,15000.0,15000.0,31.38,0.0,59.54,173.53,2025-08-12T01:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.37,0.61,760.84,760.84,70.0,15000.0,15000.0,32.29,0.0,36.54,191.72,2025-08-12T01:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.25,4.26,760.84,760.84,69.98,14996.09,14996.09,34.32,3.91,25.78,21.87,2025-08-12T02:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,1.75,760.84,760.84,69.95,14989.25,14989.25,32.54,10.75,139.56,132.72,2025-08-12T02:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.08,4.68,760.84,760.84,70.0,15000.0,15000.0,30.86,0.0,67.12,121.44,2025-08-12T02:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,0.89,760.84,760.84,70.0,15000.0,15000.0,28.68,0.0,51.6,160.24,2025-08-12T02:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,0.58,760.84,760.84,70.0,15000.0,15000.0,29.08,0.0,36.15,109.39,2025-08-12T03:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.24,5.97,760.84,760.84,69.67,14928.66,14928.66,33.28,71.34,130.74,59.4,2025-08-12T03:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.17,4.19,760.84,760.84,69.42,14875.89,14875.89,31.15,124.11,116.93,64.16,2025-08-12T03:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.04,8.39,760.84,760.84,69.68,14931.06,14931.06,32.02,68.94,85.7,140.87,2025-08-12T03:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.28,1.6,760.84,760.84,69.17,14822.72,14822.72,28.38,177.28,126.31,17.97,2025-08-12T04:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.32,0.53,760.84,760.84,69.58,14910.37,14910.37,34.88,89.63,57.95,145.6,2025-08-12T04:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.16,5.04,760.84,760.84,69.08,14803.17,14803.17,28.7,196.83,122.38,15.18,2025-08-12T04:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.03,5.36,760.84,760.84,68.87,14758.25,14758.25,33.45,241.75,131.9,86.98,2025-08-12T04:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.45,0.04,760.84,760.84,68.29,14634.47,14634.47,29.49,365.53,133.77,9.99,2025-08-12T05:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.33,9.86,760.84,760.84,68.47,14673.02,14673.02,33.31,326.98,29.96,68.51,2025-08-12T05:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.4,3.76,760.84,760.84,68.36,14649.05,14649.05,32.78,350.95,149.46,125.49,2025-08-12T05:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.35,3.67,760.84,760.84,68.56,14691.99,14691.99,30.24,308.01,19.41,62.35,2025-08-12T05:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.07,5.04,760.84,760.84,68.52,14682.94,14682.94,28.14,317.06,90.31,81.26,2025-08-12T06:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.23,5.54,760.84,760.84,68.67,14715.18,14715.18,29.1,284.82,73.32,105.56,2025-08-12T06:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,0.91,760.84,760.84,69.06,14798.52,14798.52,30.78,201.48,33.06,116.4,2025-08-12T06:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.4,9.24,760.84,760.84,68.63,14706.39,14706.39,31.98,293.61,126.61,34.48,2025-08-12T06:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.17,3.89,760.84,760.84,69.02,14789.82,14789.82,28.09,210.18,88.13,171.56,2025-08-12T07:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.1,0.05,760.84,760.84,69.74,14944.28,14944.28,31.22,55.72,28.19,182.65,2025-08-12T07:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.46,5.62,760.84,760.84,69.9,14979.57,14979.57,33.56,20.43,106.72,142.01,2025-08-12T07:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.33,7.08,760.84,760.84,69.69,14933.34,14933.34,34.44,66.66,71.18,24.95,2025-08-12T07:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,8.93,760.84,760.84,69.81,14958.41,14958.41,29.87,41.59,45.93,71.0,2025-08-12T08:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.04,6.47,760.84,760.84,70.0,15000.0,15000.0,34.7,0.0,42.99,189.55,2025-08-12T08:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.15,6.19,760.84,760.84,70.0,15000.0,15000.0,33.45,0.0,77.35,168.96,2025-08-12T08:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.48,5.51,760.84,760.84,69.46,14883.42,14883.42,31.06,116.58,126.19,9.61,2025-08-12T08:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.3,8.06,760.84,760.84,69.35,14860.15,14860.15,30.53,139.85,56.83,33.56,2025-08-12T09:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,2.94,760.84,760.84,70.0,15000.0,15000.0,28.4,0.0,3.37,194.51,2025-08-12T09:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.15,7.67,760.84,760.84,69.74,14943.25,14943.25,29.22,56.75,69.57,12.82,2025-08-12T09:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.49,9.34,760.84,760.84,69.16,14820.37,14820.37,29.33,179.63,130.12,7.24,2025-08-12T09:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.38,7.42,760.84,760.84,69.9,14978.87,14978.87,33.59,21.13,36.3,194.8,2025-08-12T10:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.28,1.54,760.84,760.84,70.0,15000.0,15000.0,33.2,0.0,130.18,176.03,2025-08-12T10:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.15,1.64,760.84,760.84,69.86,14969.62,14969.62,33.84,30.38,92.21,61.83,2025-08-12T10:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.19,0.76,760.84,760.84,70.0,15000.0,15000.0,29.76,0.0,68.5,169.57,2025-08-12T10:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.35,8.4,760.84,760.84,69.73,14942.67,14942.67,32.0,57.33,145.51,88.18,2025-08-12T11:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.3,5.91,760.84,760.84,70.0,15000.0,15000.0,34.26,0.0,3.24,95.43,2025-08-12T11:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.2,2.87,760.84,760.84,69.98,14996.74,14996.74,32.01,3.26,42.03,38.77,2025-08-12T11:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.44,0.69,760.84,760.84,69.74,14943.77,14943.77,29.64,56.23,139.65,86.68,2025-08-12T11:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.15,4.85,760.84,760.84,69.9,14978.9,14978.9,28.99,21.1,3.98,39.11,2025-08-12T12:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.49,3.92,760.84,760.84,70.0,15000.0,15000.0,31.8,0.0,18.53,49.31,2025-08-12T12:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.48,7.91,760.84,760.84,70.0,15000.0,15000.0,34.65,0.0,126.91,148.85,2025-08-12T12:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.29,2.41,760.84,760.84,70.0,15000.0,15000.0,30.13,0.0,4.23,85.58,2025-08-12T12:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.31,4.91,760.84,760.84,70.0,15000.0,15000.0,28.37,0.0,60.49,180.08,2025-08-12T13:00:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.39,8.55,760.84,760.84,69.81,14960.18,14960.18,30.26,39.82,62.03,22.21,2025-08-12T13:15:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.34,4.45,760.84,760.84,70.0,15000.0,15000.0,32.42,0.0,13.03,74.75,2025-08-12T13:30:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.17,9.8,760.84,760.84,70.0,15000.0,15000.0,29.31,0.0,72.29,81.1,2025-08-12T13:45:00Z,0,Critical,Extremely low ullage – tank overfilled
Tank 1,EBMS,15000,OK,0.0,0.46,6.24,760.84,760.84,70.0,15000.0,15000.0,31.8,0.0,9.6,198.51,2025-08-12T14:00:00Z,0,Critical,Extremely low ullage – tank overfilled
